Date,Region,Cluster,Country,Segment,Sales Amount,Year,Month,Quarter,Is_Q4,Lag_1_Sales,RollingAvg_3M
2024-02-15,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.338322217474504,2024,2,1,0,4.963944450925627,4.165114887845471
2024-02-15,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.4510836165037486,2024,2,1,0,3.338322217474504,3.917783428301292
2024-02-15,INTERNATIONAL,FRABENE,Belgium,HIPS,3.673509729377845,2024,2,1,0,3.4510836165037486,3.4876385211186984
2024-02-15,INTERNATIONAL,FRABENE,Belgium,KNEES,4.528532877856914,2024,2,1,0,3.673509729377845,3.8843754079128345
2024-02-16,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.6411183037362775,2024,2,1,0,4.528532877856914,3.947720303657011
2024-02-16,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.6898828666081083,2024,2,1,0,3.6411183037362775,3.953178016067099
2024-02-16,INTERNATIONAL,FRABENE,Belgium,HIPS,4.269967760916168,2024,2,1,0,3.6898828666081083,3.8669896437535165
2024-02-16,INTERNATIONAL,FRABENE,Belgium,KNEES,5.013407812215114,2024,2,1,0,4.269967760916168,4.324419479913129
2024-02-19,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.519337117155268,2024,2,1,0,5.013407812215114,4.267570896762181
2024-02-19,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.9665926340998867,2024,2,1,0,3.519337117155268,4.166445854490088
2024-02-19,INTERNATIONAL,FRABENE,Belgium,HIPS,4.3881375123001805,2024,2,1,0,3.9665926340998867,3.958022421185111
2024-02-19,INTERNATIONAL,FRABENE,Belgium,KNEES,4.804614566351277,2024,2,1,0,4.3881375123001805,4.386448237583781
2024-02-20,INTERNATIONAL,FRABENE,Belgium,TRAUMA,2.007163106999869,2024,2,1,0,4.804614566351277,3.733305061883774
2024-02-20,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.7921616900829065,2024,2,1,0,2.007163106999869,3.5346464544780165
2024-02-20,INTERNATIONAL,FRABENE,Belgium,HIPS,4.390422063440896,2024,2,1,0,3.7921616900829065,3.396582286841223
2024-02-20,INTERNATIONAL,FRABENE,Belgium,KNEES,4.909687162840436,2024,2,1,0,4.390422063440896,4.364090305454745
2024-02-21,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.2413028037052376,2024,2,1,0,4.909687162840436,4.180470676662189
2024-02-21,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.585761026984119,2024,2,1,0,3.2413028037052376,3.912250331176597
2024-02-21,INTERNATIONAL,FRABENE,Belgium,HIPS,4.1794930920045275,2024,2,1,0,3.585761026984119,3.6688523075646273
2024-02-21,INTERNATIONAL,FRABENE,Belgium,KNEES,4.705731738672504,2024,2,1,0,4.1794930920045275,4.156995285887049
2024-02-22,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.41682675896398,2024,2,1,0,4.705731738672504,4.1006838632136695
2024-02-22,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.524496308468093,2024,2,1,0,3.41682675896398,3.882351602034858
2024-02-22,INTERNATIONAL,FRABENE,Belgium,HIPS,4.16697262686639,2024,2,1,0,3.524496308468093,3.7027652314328203
2024-02-22,INTERNATIONAL,FRABENE,Belgium,KNEES,4.670457320424325,2024,2,1,0,4.16697262686639,4.1206420852529355
2024-02-23,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.4893729759223575,2024,2,1,0,4.670457320424325,4.10893430773769
2024-02-23,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.710624095941406,2024,2,1,0,3.4893729759223575,3.9568181307626955
2024-02-23,INTERNATIONAL,FRABENE,Belgium,HIPS,4.275263269455443,2024,2,1,0,3.710624095941406,3.8250867804397344
2024-02-23,INTERNATIONAL,FRABENE,Belgium,KNEES,4.726996456145326,2024,2,1,0,4.275263269455443,4.237627940514057
2024-02-24,INTERNATIONAL,FRABENE,Belgium,KNEES,2.365101212494006,2024,2,1,0,4.726996456145326,3.7891203126982576
2024-02-26,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.419504994256001,2024,2,1,0,2.365101212494006,3.503867554298443
2024-02-26,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.80581397390951,2024,2,1,0,3.419504994256001,3.196806726886505
2024-02-26,INTERNATIONAL,FRABENE,Belgium,HIPS,4.523143395438037,2024,2,1,0,3.80581397390951,3.9161541212011817
2024-02-26,INTERNATIONAL,FRABENE,Belgium,KNEES,4.950454546949601,2024,2,1,0,4.523143395438037,4.426470638765715
2024-02-27,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.129850950788907,2024,2,1,0,4.950454546949601,4.201149631058847
2024-02-27,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.943466019369124,2024,2,1,0,3.129850950788907,4.007923839035876
2024-02-27,INTERNATIONAL,FRABENE,Belgium,HIPS,4.546933277695233,2024,2,1,0,3.943466019369124,3.87341674928442
2024-02-27,INTERNATIONAL,FRABENE,Belgium,KNEES,5.034123500056256,2024,2,1,0,4.546933277695233,4.50817426570687
2024-02-28,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.3051386570216406,2024,2,1,0,5.034123500056256,4.295398478257709
2024-02-28,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.5685537120494377,2024,2,1,0,3.3051386570216406,3.9692719563757772
2024-02-28,INTERNATIONAL,FRABENE,Belgium,HIPS,4.140998953004208,2024,2,1,0,3.5685537120494377,3.671563774025094
2024-02-28,INTERNATIONAL,FRABENE,Belgium,KNEES,5.0425919892626645,2024,2,1,0,4.140998953004208,4.250714884772102
2024-02-29,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.226818370245195,2024,2,1,0,5.0425919892626645,4.136803104170688
2024-02-29,INTERNATIONAL,FRABENE,Belgium,HIPS,3.9974148779828655,2024,2,1,0,3.226818370245195,4.08894174583024
2024-02-29,INTERNATIONAL,FRABENE,Belgium,KNEES,4.668742043656125,2024,2,1,0,3.9974148779828655,3.964325097294727
2024-03-01,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.4886503279631578,2024,3,1,0,4.668742043656125,4.051602416534048
2024-03-01,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,4.522807836197076,2024,3,1,0,3.4886503279631578,4.2267334026054515
2024-03-01,INTERNATIONAL,FRABENE,Belgium,HIPS,4.526953222684311,2024,3,1,0,4.522807836197076,4.179470462281514
2024-03-01,INTERNATIONAL,FRABENE,Belgium,KNEES,4.821466319917102,2024,3,1,0,4.526953222684311,4.6237424595994945
2024-03-02,INTERNATIONAL,FRABENE,Belgium,KNEES,2.2342365981875654,2024,3,1,0,4.821466319917102,3.8608853802629906
2024-03-04,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.5416280749136178,2024,3,1,0,2.2342365981875654,3.5324436643394264
2024-03-04,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.8331561232287705,2024,3,1,0,3.5416280749136178,3.2030069321099828
2024-03-04,INTERNATIONAL,FRABENE,Belgium,HIPS,4.278085993872714,2024,3,1,0,3.8331561232287705,3.8842900640050324
2024-03-04,INTERNATIONAL,FRABENE,Belgium,KNEES,4.521414690550516,2024,3,1,0,4.278085993872714,4.210885602550665
2024-03-05,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.611469314364196,2024,3,1,0,4.521414690550516,4.136989999595807
2024-03-05,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.8215035602223892,2024,3,1,0,3.611469314364196,3.9847958550456983
2024-03-05,INTERNATIONAL,FRABENE,Belgium,HIPS,4.490353057736096,2024,3,1,0,3.8215035602223892,3.9744419774408914
2024-03-05,INTERNATIONAL,FRABENE,Belgium,KNEES,5.124567090633526,2024,3,1,0,4.490353057736096,4.478807902864001
2024-03-06,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.317924872448506,2024,3,1,0,5.124567090633526,4.310948340272707
2024-03-06,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.539610588295326,2024,3,1,0,3.317924872448506,3.9940341837924507
2024-03-06,INTERNATIONAL,FRABENE,Belgium,HIPS,4.070457495204381,2024,3,1,0,3.539610588295326,3.642664318649402
2024-03-06,INTERNATIONAL,FRABENE,Belgium,KNEES,4.7285947741707055,2024,3,1,0,4.070457495204381,4.112887619223469
2024-03-07,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.3686506325700445,2024,3,1,0,4.7285947741707055,4.055900967315041
2024-03-07,INTERNATIONAL,FRABENE,Belgium,TRAUMA,4.04430878192562,2024,3,1,0,3.3686506325700445,4.047184729555455
2024-03-07,INTERNATIONAL,FRABENE,Belgium,HIPS,4.140419223973049,2024,3,1,0,4.04430878192562,3.8511262128229027
2024-03-07,INTERNATIONAL,FRABENE,Belgium,KNEES,4.753808290116839,2024,3,1,0,4.140419223973049,4.312845432005167
2024-03-08,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.2743787569607936,2024,3,1,0,4.753808290116839,4.056202090350225
2024-03-08,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.6045289108397696,2024,3,1,0,3.2743787569607936,3.8775719859724656
2024-03-08,INTERNATIONAL,FRABENE,Belgium,HIPS,4.253015188646876,2024,3,1,0,3.6045289108397696,3.7106409521491437
2024-03-08,INTERNATIONAL,FRABENE,Belgium,KNEES,4.827162627743379,2024,3,1,0,4.253015188646876,4.22823557574334
2024-03-11,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.2383597864085214,2024,3,1,0,4.827162627743379,4.106179200932924
2024-03-11,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.9251634963745805,2024,3,1,0,3.2383597864085214,3.996895303508824
2024-03-11,INTERNATIONAL,FRABENE,Belgium,HIPS,4.431622096025304,2024,3,1,0,3.9251634963745805,3.8650484596028
2024-03-11,INTERNATIONAL,FRABENE,Belgium,KNEES,4.9701440051230685,2024,3,1,0,4.431622096025304,4.442309865840982
2024-03-12,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.0951958921029776,2024,3,1,0,4.9701440051230685,4.165653997750447
2024-03-12,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,4.000008496982823,2024,3,1,0,3.0951958921029776,4.021782798069621
2024-03-12,INTERNATIONAL,FRABENE,Belgium,HIPS,4.330203943079677,2024,3,1,0,4.000008496982823,3.808469444055157
2024-03-12,INTERNATIONAL,FRABENE,Belgium,KNEES,4.662008458562653,2024,3,1,0,4.330203943079677,4.3307402995417155
2024-03-13,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.088378794182797,2024,3,1,0,4.662008458562653,4.026863731941707
2024-03-13,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.2384960998063432,2024,3,1,0,3.088378794182797,3.6629611175172623
2024-03-13,INTERNATIONAL,FRABENE,Belgium,HIPS,4.268361981610045,2024,3,1,0,3.2384960998063432,3.531745625199726
2024-03-13,INTERNATIONAL,FRABENE,Belgium,KNEES,4.631353318342402,2024,3,1,0,4.268361981610045,4.0460704665862615
2024-03-14,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.213552402162601,2024,3,1,0,4.631353318342402,4.037755900705014
2024-03-14,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.839873413359118,2024,3,1,0,3.213552402162601,3.8949263779547043
2024-03-14,INTERNATIONAL,FRABENE,Belgium,HIPS,4.451073257696875,2024,3,1,0,3.839873413359118,3.8348330244061954
2024-03-14,INTERNATIONAL,FRABENE,Belgium,KNEES,5.023434354502548,2024,3,1,0,4.451073257696875,4.438127008519511
2024-03-15,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.238496099806346,2024,3,1,0,5.023434354502548,4.2376679040019205
2024-03-15,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.4277453467508137,2024,3,1,0,3.238496099806346,3.896558600353233
2024-03-15,INTERNATIONAL,FRABENE,Belgium,HIPS,4.331757282466184,2024,3,1,0,3.4277453467508137,3.6659995763411124
2024-03-15,INTERNATIONAL,FRABENE,Belgium,KNEES,4.450328781928536,2024,3,1,0,4.331757282466184,4.069943803715176
2024-03-18,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.598703696266269,2024,3,1,0,4.450328781928536,4.126929920220327
2024-03-18,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.797764161218622,2024,3,1,0,3.598703696266269,3.9489322131378066
2024-03-18,INTERNATIONAL,FRABENE,Belgium,HIPS,4.432899434427335,2024,3,1,0,3.797764161218622,3.943122430637407
2024-03-18,INTERNATIONAL,FRABENE,Belgium,KNEES,5.092569696775252,2024,3,1,0,4.432899434427335,4.4410777641404
2024-03-19,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.028204235152933,2024,3,1,0,5.092569696775252,4.184557788785171
2024-03-19,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.4801147841567013,2024,3,1,0,3.028204235152933,3.8669629053616266
2024-03-19,INTERNATIONAL,FRABENE,Belgium,HIPS,4.371560131772768,2024,3,1,0,3.4801147841567013,3.626626383694132
2024-03-19,INTERNATIONAL,FRABENE,Belgium,KNEES,4.736963382754442,2024,3,1,0,4.371560131772768,4.196212766227968
2024-03-20,INTERNATIONAL,FRABENE,Belgium,TRAUMA,2.6148972160331345,2024,3,1,0,4.736963382754442,3.9078069101867796
2024-03-20,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.6772120682719334,2024,3,1,0,2.6148972160331345,3.676357555686501
2024-03-20,INTERNATIONAL,FRABENE,Belgium,HIPS,3.9906621287934683,2024,3,1,0,3.6772120682719334,3.4275904710328433
2024-03-20,INTERNATIONAL,FRABENE,Belgium,KNEES,4.77550035285006,2024,3,1,0,3.9906621287934683,4.1477915166384856
2024-03-21,INTERNATIONAL,FRABENE,Belgium,TRAUMA,1.989585223381142,2024,3,1,0,4.77550035285006,3.5852492350082215
2024-03-21,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.6697795956991546,2024,3,1,0,1.989585223381142,3.4782883906434505
2024-03-21,INTERNATIONAL,FRABENE,Belgium,HIPS,4.300625016120287,2024,3,1,0,3.6697795956991546,3.319996611733526
2024-03-21,INTERNATIONAL,FRABENE,Belgium,KNEES,4.911578608868444,2024,3,1,0,4.300625016120287,4.293994406895959
2024-03-22,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.3095537981908585,2024,3,1,0,4.911578608868444,4.173919141059861
2024-03-22,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.614733339321349,2024,3,1,0,3.3095537981908585,3.9452885821268815
2024-03-22,INTERNATIONAL,FRABENE,Belgium,HIPS,4.327149622879634,2024,3,1,0,3.614733339321349,3.750478920130611
2024-03-22,INTERNATIONAL,FRABENE,Belgium,KNEES,4.74851236228479,2024,3,1,0,4.327149622879634,4.230131774828588
2024-03-25,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.6345911627864753,2024,3,1,0,4.74851236228479,4.236751049316964
2024-03-25,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.739926459419547,2024,3,1,0,3.6345911627864753,4.041009994830268
2024-03-25,INTERNATIONAL,FRABENE,Belgium,HIPS,4.443449049501206,2024,3,1,0,3.739926459419547,3.939322223902407
2024-03-25,INTERNATIONAL,FRABENE,Belgium,KNEES,4.827303165682613,2024,3,1,0,4.443449049501206,4.336892891534453
2024-03-26,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.0960708255751275,2024,3,1,0,4.827303165682613,4.122274346919647
2024-03-26,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.7440734839175946,2024,3,1,0,3.0960708255751275,3.889149158391776
2024-03-26,INTERNATIONAL,FRABENE,Belgium,HIPS,4.342570281529607,2024,3,1,0,3.7440734839175946,3.7275715303407737
2024-03-26,INTERNATIONAL,FRABENE,Belgium,KNEES,4.9243091259231,2024,3,1,0,4.342570281529607,4.336984297123432
2024-03-27,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.32247997300552,2024,3,1,0,4.9243091259231,4.1964531268194065
2024-03-27,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.5309871417633327,2024,3,1,0,3.32247997300552,3.925925413563982
2024-03-27,INTERNATIONAL,FRABENE,Belgium,HIPS,4.251772809195149,2024,3,1,0,3.5309871417633327,3.7017466413213316
2024-03-27,INTERNATIONAL,FRABENE,Belgium,KNEES,4.8638795330788955,2024,3,1,0,4.251772809195149,4.215546494679123
2024-03-28,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.0875962570811324,2024,3,1,0,4.8638795330788955,4.0677495331183895
2024-03-28,INTERNATIONAL,FRABENE,Belgium,HIPS,4.123795203152826,2024,3,1,0,3.0875962570811324,4.025090331104282
2024-03-28,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,4.484721701761564,2024,3,1,0,4.123795203152826,3.8987043873318386
2024-03-28,INTERNATIONAL,FRABENE,Belgium,KNEES,4.842206717601043,2024,3,1,0,4.484721701761564,4.483574540838475
2024-03-29,INTERNATIONAL,FRABENE,Belgium,TRAUMA,2.399146802034596,2024,3,1,0,4.842206717601043,3.908691740465732
2024-03-29,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.513333427374103,2024,3,1,0,2.399146802034596,3.584895649003245
2024-03-29,INTERNATIONAL,FRABENE,Belgium,HIPS,4.388428660916686,2024,3,1,0,3.513333427374103,3.4336362967751257
2024-03-29,INTERNATIONAL,FRABENE,Belgium,KNEES,4.726088707131024,2024,3,1,0,4.388428660916686,4.209283598473935
2024-04-02,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.5198664984099146,2024,4,2,0,4.726088707131024,4.211461288819206
2024-04-02,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.7678895603252998,2024,4,2,0,3.5198664984099146,4.00461492195541
2024-04-02,INTERNATIONAL,FRABENE,Belgium,HIPS,4.2399291602605444,2024,4,2,0,3.7678895603252998,3.84256173966525
2024-04-02,INTERNATIONAL,FRABENE,Belgium,KNEES,4.657854395622818,2024,4,2,0,4.2399291602605444,4.221891038736218
2024-04-03,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.0672447590673895,2024,4,2,0,4.657854395622818,3.9883427716502475
2024-04-03,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.4465337903851263,2024,4,2,0,3.0672447590673895,3.723877648358442
2024-04-03,INTERNATIONAL,FRABENE,Belgium,HIPS,4.356606704503861,2024,4,2,0,3.4465337903851263,3.6234617513187892
2024-04-03,INTERNATIONAL,FRABENE,Belgium,KNEES,4.884699772208135,2024,4,2,0,4.356606704503861,4.229280089032372
2024-04-04,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.4504281860620436,2024,4,2,0,4.884699772208135,4.230578220924677
2024-04-04,INTERNATIONAL,FRABENE,Belgium,HIPS,3.6443743589742055,2024,4,2,0,3.4504281860620436,3.993167439081459
2024-04-04,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.677810207965178,2024,4,2,0,3.6443743589742055,3.5908709176671394
2024-04-04,INTERNATIONAL,FRABENE,Belgium,KNEES,4.712158976915214,2024,4,2,0,3.677810207965178,4.01144784795153
2024-04-05,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.075213615221445,2024,4,2,0,4.712158976915214,3.821727600033943
2024-04-05,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.715185548574205,2024,4,2,0,3.075213615221445,3.834186046903619
2024-04-05,INTERNATIONAL,FRABENE,Belgium,HIPS,4.493050509858922,2024,4,2,0,3.715185548574205,3.761149891218188
2024-04-05,INTERNATIONAL,FRABENE,Belgium,KNEES,4.750929522324469,2024,4,2,0,4.493050509858922,4.319721860252529
2024-04-08,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,2.50770924470436,2024,4,2,0,4.750929522324469,3.917229758962581
2024-04-08,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.4105608572011046,2024,4,2,0,2.50770924470436,3.5563998747433083
2024-04-08,INTERNATIONAL,FRABENE,Belgium,HIPS,3.9088281461091623,2024,4,2,0,3.4105608572011046,3.2756994160048727
2024-04-08,INTERNATIONAL,FRABENE,Belgium,KNEES,4.218055189158732,2024,4,2,0,3.9088281461091623,3.845814730822996
2024-04-09,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.0841953553438652,2024,4,2,0,4.218055189158732,3.7370262302039166
2024-04-09,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.2781245614984664,2024,4,2,0,3.0841953553438652,3.526791702000352
2024-04-09,INTERNATIONAL,FRABENE,Belgium,HIPS,4.146413874605444,2024,4,2,0,3.2781245614984664,3.5029112638159225
2024-04-09,INTERNATIONAL,FRABENE,Belgium,KNEES,4.578707211064581,2024,4,2,0,4.146413874605444,4.001081882389493
2024-04-10,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.2006780492814118,2024,4,2,0,4.578707211064581,3.9752663783171425
2024-04-10,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.6843593760062032,2024,4,2,0,3.2006780492814118,3.821248212117395
2024-04-10,INTERNATIONAL,FRABENE,Belgium,HIPS,4.334624401994113,2024,4,2,0,3.6843593760062032,3.739887275760573
2024-04-10,INTERNATIONAL,FRABENE,Belgium,KNEES,4.57383220194528,2024,4,2,0,4.334624401994113,4.197605326648529
2024-04-11,INTERNATIONAL,FRABENE,Belgium,TRAUMA,1.8771333728532171,2024,4,2,0,4.57383220194528,3.595196658930867
2024-04-11,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.34907894262456,2024,4,2,0,1.8771333728532171,3.2666815058076835
2024-04-11,INTERNATIONAL,FRABENE,Belgium,HIPS,3.570154459406685,2024,4,2,0,3.34907894262456,2.932122258294818
2024-04-11,INTERNATIONAL,FRABENE,Belgium,KNEES,4.829980562775171,2024,4,2,0,3.570154459406685,3.9164046549354694
2024-04-12,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.4570092736542897,2024,4,2,0,4.829980562775171,3.9523814319453794
2024-04-12,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.504698336932091,2024,4,2,0,3.4570092736542897,3.9305627244538477
2024-04-12,INTERNATIONAL,FRABENE,Belgium,HIPS,4.103986558948172,2024,4,2,0,3.504698336932091,3.6885647231781813
2024-04-12,INTERNATIONAL,FRABENE,Belgium,KNEES,4.723518846632441,2024,4,2,0,4.103986558948172,4.110734580837565
2024-04-15,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.3528764150396153,2024,4,2,0,4.723518846632441,4.060127273540073
2024-04-15,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.5171528509030145,2024,4,2,0,3.3528764150396153,3.864516037525021
2024-04-15,INTERNATIONAL,FRABENE,Belgium,HIPS,4.089661337666488,2024,4,2,0,3.5171528509030145,3.6532302012030367
2024-04-15,INTERNATIONAL,FRABENE,Belgium,KNEES,4.628582597751271,2024,4,2,0,4.089661337666488,4.078465595440256
2024-04-16,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.7083857945077905,2024,4,2,0,4.628582597751271,4.14220990997518
2024-04-16,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.898045170312385,2024,4,2,0,3.7083857945077905,4.07833785419048
2024-04-16,INTERNATIONAL,FRABENE,Belgium,HIPS,4.620063485371499,2024,4,2,0,3.898045170312385,4.075498150063889
2024-04-16,INTERNATIONAL,FRABENE,Belgium,KNEES,5.13614541130121,2024,4,2,0,4.620063485371499,4.551418022328361
2024-04-17,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.5514234769822415,2024,4,2,0,5.13614541130121,4.43587745788498
2024-04-17,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.5588467758255917,2024,4,2,0,3.5514234769822415,4.082138554703012
2024-04-17,INTERNATIONAL,FRABENE,Belgium,HIPS,4.229281088659716,2024,4,2,0,3.5588467758255917,3.7798504471558467
2024-04-17,INTERNATIONAL,FRABENE,Belgium,KNEES,4.919581311597993,2024,4,2,0,4.229281088659716,4.23590305869443
2024-04-18,INTERNATIONAL,FRABENE,Belgium,TRAUMA,2.9973056424180413,2024,4,2,0,4.919581311597993,4.048722680891914
2024-04-18,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.4782574299448723,2024,4,2,0,2.9973056424180413,3.798381461320299
2024-04-18,INTERNATIONAL,FRABENE,Belgium,HIPS,4.4289977340478695,2024,4,2,0,3.4782574299448723,3.634853602136925
2024-04-18,INTERNATIONAL,FRABENE,Belgium,KNEES,4.637730152107389,2024,4,2,0,4.4289977340478695,4.181661772033374
2024-04-19,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.444163643487115,2024,4,2,0,4.637730152107389,4.170297176547455
2024-04-19,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.6542927094294875,2024,4,2,0,3.444163643487115,3.9120621683413277
2024-04-19,INTERNATIONAL,FRABENE,Belgium,KNEES,4.161417809765354,2024,4,2,0,3.6542927094294875,3.753291387560649
2024-04-19,INTERNATIONAL,FRABENE,Belgium,HIPS,4.382196035612148,2024,4,2,0,4.161417809765354,4.065968851602327
2024-04-22,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.0362121726544404,2024,4,2,0,4.382196035612148,3.8599420060106446
2024-04-22,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.873304171063215,2024,4,2,0,3.0362121726544404,3.763904126443265
2024-04-22,INTERNATIONAL,FRABENE,Belgium,HIPS,4.355681762346788,2024,4,2,0,3.873304171063215,3.7550660353548118
2024-04-22,INTERNATIONAL,FRABENE,Belgium,KNEES,4.499781036141312,2024,4,2,0,4.355681762346788,4.242922323183769
2024-04-23,INTERNATIONAL,FRABENE,Belgium,TRAUMA,4.151877924404733,2024,4,2,0,4.499781036141312,4.335780240964275
2024-04-23,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,4.279645621522462,2024,4,2,0,4.151877924404733,4.3104348606895
2024-04-23,INTERNATIONAL,FRABENE,Belgium,HIPS,4.335472073136779,2024,4,2,0,4.279645621522462,4.255665206354656
2024-04-23,INTERNATIONAL,FRABENE,Belgium,KNEES,4.98985010960318,2024,4,2,0,4.335472073136779,4.534989268087471
2024-04-24,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.6716004043931676,2024,4,2,0,4.98985010960318,4.332307529044372
2024-04-24,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.7740684763198153,2024,4,2,0,3.6716004043931676,4.145172996772051
2024-04-24,INTERNATIONAL,FRABENE,Belgium,HIPS,4.055048263179667,2024,4,2,0,3.7740684763198153,3.8335723812975466
2024-04-24,INTERNATIONAL,FRABENE,Belgium,KNEES,4.7338177409576145,2024,4,2,0,4.055048263179667,4.187644826819029
2024-04-25,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.33988547561984,2024,4,2,0,4.7338177409576145,4.042917159919038
2024-04-25,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.801813678492959,2024,4,2,0,3.33988547561984,3.958505631690135
2024-04-25,INTERNATIONAL,FRABENE,Belgium,HIPS,4.018723106277966,2024,4,2,0,3.801813678492959,3.7201407534635855
2024-04-25,INTERNATIONAL,FRABENE,Belgium,KNEES,4.754178011939293,2024,4,2,0,4.018723106277966,4.191571598903402
2024-04-26,INTERNATIONAL,FRABENE,Belgium,TRAUMA,3.355384881158758,2024,4,2,0,4.754178011939293,4.042761999792003
2024-04-26,INTERNATIONAL,FRABENE,Belgium,Other Reconstruction,3.6651311293451565,2024,4,2,0,3.355384881158758,3.9248980074810658
